ROI,Sequence,Approach,MD
LateralVentricle,NowLteDetuned,QTI,3.240603446960449
LateralVentricle,NowLteDetuned,QTI,3.294671535491944
LateralVentricle,NowLteDetuned,QTI,3.2941436767578125
LateralVentricle,NowLteDetuned,QTI,3.2657113075256348
LateralVentricle,NowLteDetuned,QTI,3.2710657119750977
LateralVentricle,NowLteDetuned,QTI,3.288275241851806
LateralVentricle,NowLteDetuned,QTI,3.1519832611083984
LateralVentricle,NowLteDetuned,QTI,3.382451295852661
LateralVentricle,NowLteDetuned,QTI,3.298290729522705
LateralVentricle,NowLteDetuned,QTI,3.299420118331909
LateralVentricle,NowLteDetuned,QTI,3.352635145187378
LateralVentricle,NowLteDetuned,QTI,3.3326656818389893
LateralVentricle,NowLteDetuned,QTI,3.2897582054138184
LateralVentricle,NowLteDetuned,QTI,3.3036153316497803
LateralVentricle,NowLteDetuned,QTI,3.327458143234253
LateralVentricle,NowLteDetuned,QTI,3.3990910053253174
LateralVentricle,NowLteDetuned,QTI,3.381972551345825
LateralVentricle,NowLteDetuned,QTI,3.415886163711548
LateralVentricle,NowLteDetuned,QTI,3.3446545600891118
LateralVentricle,NowLteDetuned,QTI,3.251777410507202
LateralVentricle,NowLteDetuned,QTI,3.2743847370147705
LateralVentricle,NowLteDetuned,QTI,3.4106931686401367
LateralVentricle,NowLteDetuned,QTI,3.453610181808472
LateralVentricle,NowLteDetuned,QTI,3.377518653869629
LateralVentricle,NowLteDetuned,QTI,3.2746894359588623
LateralVentricle,NowLteDetuned,QTI,3.3882830142974854
LateralVentricle,NowLteDetuned,QTI,3.342001914978028
LateralVentricle,NowLteDetuned,QTI,3.2015416622161865
LateralVentricle,NowLteDetuned,QTI,3.343587636947632
LateralVentricle,NowLteDetuned,QTI,3.290626287460327
LateralVentricle,NowLteDetuned,QTI,3.184061288833618
LateralVentricle,NowLteDetuned,QTI,3.3534324169158936
LateralVentricle,NowLteDetuned,QTI,3.3402745723724365
LateralVentricle,NowLteDetuned,QTI,3.2745449542999268
LateralVentricle,NowLteDetuned,QTI,3.177650690078736
LateralVentricle,NowLteDetuned,QTI,3.3751678466796875
LateralVentricle,NowLteDetuned,QTI,3.378217458724976
LateralVentricle,NowLteDetuned,QTI,3.2864367961883545
LateralVentricle,NowLteDetuned,QTI,3.1752700805664062
LateralVentricle,NowLteDetuned,QTI,3.3552541732788086
LateralVentricle,NowLteDetuned,QTI,3.3462650775909424
LateralVentricle,NowLteDetuned,QTI,3.347819566726685
LateralVentricle,NowLteDetuned,QTI,3.255908727645874
LateralVentricle,NowLteDetuned,QTI,3.1506478786468506
LateralVentricle,NowLteDetuned,QTI,3.3669590950012207
LateralVentricle,NowLteDetuned,QTI,3.3248023986816406
LateralVentricle,NowLteDetuned,QTI,3.312329053878784
LateralVentricle,NowLteDetuned,QTI,3.3109230995178223
LateralVentricle,NowLteDetuned,QTI,3.2228052616119385
LateralVentricle,NowLteDetuned,QTI,3.1258368492126465
LateralVentricle,NowLteDetuned,QTI,3.3302180767059326
LateralVentricle,NowLteDetuned,QTI,3.305093050003052
LateralVentricle,NowLteDetuned,QTI,3.2659835815429688
LateralVentricle,NowLteDetuned,QTI,3.2387075424194336
LateralVentricle,NowLteDetuned,QTI,3.221033096313477
LateralVentricle,NowLteDetuned,QTI,3.207813501358032
LateralVentricle,NowLteDetuned,QTI,3.182483196258545
LateralVentricle,NowLteDetuned,QTI,3.324795246124268
LateralVentricle,NowLteDetuned,QTI,3.275108814239502
LateralVentricle,NowLteDetuned,QTI,3.2439913749694824
LateralVentricle,NowLteDetuned,QTI,3.2156307697296143
LateralVentricle,NowLteDetuned,QTI,3.178011655807495
LateralVentricle,NowLteDetuned,QTI,3.1464297771453857
LateralVentricle,NowLteDetuned,QTI,3.204184055328369
LateralVentricle,NowLteDetuned,QTI,3.2334506511688232
LateralVentricle,NowLteDetuned,QTI,3.2712035179138184
LateralVentricle,NowLteDetuned,QTI,3.182695150375366
LateralVentricle,NowLteDetuned,QTI,3.178297281265259
LateralVentricle,NowLteDetuned,QTI,3.1823534965515137
LateralVentricle,NowLteDetuned,QTI,3.180426597595215
LateralVentricle,NowLteDetuned,QTI,3.1859354972839355
LateralVentricle,NowLteDetuned,QTI,3.2335267066955566
LateralVentricle,NowLteDetuned,QTI,3.232224464416504
LateralVentricle,NowLteDetuned,QTI,3.3367648124694824
LateralVentricle,NowLteDetuned,QTI,3.249064922332764
LateralVentricle,NowLteDetuned,QTI,3.14595103263855
LateralVentricle,NowLteDetuned,QTI,3.140958070755005
LateralVentricle,NowLteDetuned,QTI,3.1470425128936768
LateralVentricle,NowLteDetuned,QTI,3.170577049255371
LateralVentricle,NowLteDetuned,QTI,3.202186346054077
LateralVentricle,NowLteDetuned,QTI,3.250978708267212
LateralVentricle,NowLteDetuned,QTI,3.224586009979248
LateralVentricle,NowLteDetuned,QTI,3.4011776447296143
LateralVentricle,NowLteDetuned,QTI,3.3573901653289795
LateralVentricle,NowLteDetuned,QTI,3.3271164894104004
LateralVentricle,NowLteDetuned,QTI,3.2399630546569824
LateralVentricle,NowLteDetuned,QTI,3.14988112449646
LateralVentricle,NowLteDetuned,QTI,3.121500253677368
LateralVentricle,NowLteDetuned,QTI,3.106804609298706
LateralVentricle,NowLteDetuned,QTI,3.141551971435547
LateralVentricle,NowLteDetuned,QTI,3.180792570114136
LateralVentricle,NowLteDetuned,QTI,3.238832235336304
LateralVentricle,NowLteDetuned,QTI,3.2091760635375977
LateralVentricle,NowLteDetuned,QTI,3.344853401184082
LateralVentricle,NowLteDetuned,QTI,3.268074989318848
LateralVentricle,NowLteDetuned,QTI,3.24380874633789
LateralVentricle,NowLteDetuned,QTI,3.221226453781128
LateralVentricle,NowLteDetuned,QTI,3.190971612930298
LateralVentricle,NowLteDetuned,QTI,3.1522796154022217
LateralVentricle,NowLteDetuned,QTI,3.112048864364624
LateralVentricle,NowLteDetuned,QTI,3.0922605991363525
LateralVentricle,NowLteDetuned,QTI,3.135528564453125
LateralVentricle,NowLteDetuned,QTI,3.180690288543701
LateralVentricle,NowLteDetuned,QTI,3.2370967864990234
LateralVentricle,NowLteDetuned,QTI,3.199983596801758
LateralVentricle,NowLteDetuned,QTI,3.286640882492065
LateralVentricle,NowLteDetuned,QTI,3.1530089378356934
LateralVentricle,NowLteDetuned,QTI,3.1170690059661865
LateralVentricle,NowLteDetuned,QTI,3.0964772701263428
LateralVentricle,NowLteDetuned,QTI,3.138111352920532
LateralVentricle,NowLteDetuned,QTI,3.1555168628692627
LateralVentricle,NowLteDetuned,QTI,3.1125593185424805
LateralVentricle,NowLteDetuned,QTI,3.0993943214416504
LateralVentricle,NowLteDetuned,QTI,3.1492390632629395
LateralVentricle,NowLteDetuned,QTI,3.197389841079712
LateralVentricle,NowLteDetuned,QTI,3.244874954223633
LateralVentricle,NowLteDetuned,QTI,3.367020845413208
LateralVentricle,NowLteDetuned,QTI,3.2988874912261963
LateralVentricle,NowLteDetuned,QTI,3.2185580730438232
LateralVentricle,NowLteDetuned,QTI,3.1936731338500977
LateralVentricle,NowLteDetuned,QTI,3.1731107234954834
LateralVentricle,NowLteDetuned,QTI,3.179290294647217
LateralVentricle,NowLteDetuned,QTI,3.176671504974365
LateralVentricle,NowLteDetuned,QTI,3.1367669105529785
LateralVentricle,NowLteDetuned,QTI,3.124607563018799
LateralVentricle,NowLteDetuned,QTI,3.1605167388916016
LateralVentricle,NowLteDetuned,QTI,3.1986114978790283
LateralVentricle,NowLteDetuned,QTI,3.2338552474975586
LateralVentricle,NowLteDetuned,QTI,3.444608688354492
LateralVentricle,NowLteDetuned,QTI,3.3696129322052
LateralVentricle,NowLteDetuned,QTI,3.3306164741516118
LateralVentricle,NowLteDetuned,QTI,3.292010307312012
LateralVentricle,NowLteDetuned,QTI,3.265904188156128
LateralVentricle,NowLteDetuned,QTI,3.2445783615112305
LateralVentricle,NowLteDetuned,QTI,3.2258124351501465
LateralVentricle,NowLteDetuned,QTI,3.2009406089782715
LateralVentricle,NowLteDetuned,QTI,3.1692190170288086
LateralVentricle,NowLteDetuned,QTI,3.154537439346313
LateralVentricle,NowLteDetuned,QTI,3.1651723384857178
LateralVentricle,NowLteDetuned,QTI,3.1849682331085205
LateralVentricle,NowLteDetuned,QTI,3.2032582759857178
LateralVentricle,NowLteDetuned,QTI,3.453812599182129
LateralVentricle,NowLteDetuned,QTI,3.389794111251831
LateralVentricle,NowLteDetuned,QTI,3.3756814002990723
LateralVentricle,NowLteDetuned,QTI,3.361079454421997
LateralVentricle,NowLteDetuned,QTI,3.328922748565674
LateralVentricle,NowLteDetuned,QTI,3.291527271270752
LateralVentricle,NowLteDetuned,QTI,3.237260341644287
LateralVentricle,NowLteDetuned,QTI,3.2028870582580566
LateralVentricle,NowLteDetuned,QTI,3.199683904647827
LateralVentricle,NowLteDetuned,QTI,3.185453414916992
LateralVentricle,NowLteDetuned,QTI,3.1668505668640137
LateralVentricle,NowLteDetuned,QTI,3.1722915172576904
LateralVentricle,NowLteDetuned,QTI,3.4509317874908447
LateralVentricle,NowLteDetuned,QTI,3.398005247116089
LateralVentricle,NowLteDetuned,QTI,3.386945962905884
LateralVentricle,NowLteDetuned,QTI,3.3814589977264404
LateralVentricle,NowLteDetuned,QTI,3.358627319335937
LateralVentricle,NowLteDetuned,QTI,3.3173866271972656
LateralVentricle,NowLteDetuned,QTI,3.241346597671509
LateralVentricle,NowLteDetuned,QTI,3.2072863578796387
LateralVentricle,NowLteDetuned,QTI,3.2324726581573486
LateralVentricle,NowLteDetuned,QTI,3.2134621143341064
LateralVentricle,NowLteDetuned,QTI,3.1639623641967773
LateralVentricle,NowLteDetuned,QTI,3.158241271972656
LateralVentricle,NowLteDetuned,QTI,3.4344098567962646
LateralVentricle,NowLteDetuned,QTI,3.387863874435425
LateralVentricle,NowLteDetuned,QTI,3.353363513946533
LateralVentricle,NowLteDetuned,QTI,3.333075046539306
LateralVentricle,NowLteDetuned,QTI,3.326582431793213
LateralVentricle,NowLteDetuned,QTI,3.3038296699523926
LateralVentricle,NowLteDetuned,QTI,3.26020884513855
LateralVentricle,NowLteDetuned,QTI,3.253937005996704
LateralVentricle,NowLteDetuned,QTI,3.2844460010528564
LateralVentricle,NowLteDetuned,QTI,3.2563791275024414
LateralVentricle,NowLteDetuned,QTI,3.1982321739196777
LateralVentricle,NowLteDetuned,QTI,3.1789028644561768
LateralVentricle,NowLteDetuned,QTI,3.431903839111328
LateralVentricle,NowLteDetuned,QTI,3.381735324859619
LateralVentricle,NowLteDetuned,QTI,3.3372013568878174
LateralVentricle,NowLteDetuned,QTI,3.3161983489990234
LateralVentricle,NowLteDetuned,QTI,3.325331449508667
LateralVentricle,NowLteDetuned,QTI,3.3143014907836914
LateralVentricle,NowLteDetuned,QTI,3.2885282039642334
LateralVentricle,NowLteDetuned,QTI,3.2990481853485107
LateralVentricle,NowLteDetuned,QTI,3.334162712097168
LateralVentricle,NowLteDetuned,QTI,3.292362928390503
LateralVentricle,NowLteDetuned,QTI,3.2275404930114746
LateralVentricle,NowLteDetuned,QTI,3.438021659851074
LateralVentricle,NowLteDetuned,QTI,3.3820221424102783
LateralVentricle,NowLteDetuned,QTI,3.339861869812012
LateralVentricle,NowLteDetuned,QTI,3.334094762802124
LateralVentricle,NowLteDetuned,QTI,3.3653345108032227
LateralVentricle,NowLteDetuned,QTI,3.3603923320770264
LateralVentricle,NowLteDetuned,QTI,3.3326971530914307
LateralVentricle,NowLteDetuned,QTI,3.342247486114502
LateralVentricle,NowLteDetuned,QTI,3.3697757720947266
LateralVentricle,NowLteDetuned,QTI,3.318568706512451
LateralVentricle,NowLteDetuned,QTI,3.2590343952178955
LateralVentricle,NowLteDetuned,QTI,3.4917006492614746
LateralVentricle,NowLteDetuned,QTI,3.4360389709472656
LateralVentricle,NowLteDetuned,QTI,3.388948440551758
LateralVentricle,NowLteDetuned,QTI,3.383791446685791
LateralVentricle,NowLteDetuned,QTI,3.4118173122406006
LateralVentricle,NowLteDetuned,QTI,3.388723373413086
LateralVentricle,NowLteDetuned,QTI,3.3446218967437744
LateralVentricle,NowLteDetuned,QTI,3.360725164413452
LateralVentricle,NowLteDetuned,QTI,3.3922619819641118
LateralVentricle,NowLteDetuned,QTI,3.3322975635528564
LateralVentricle,NowLteDetuned,QTI,3.5226919651031494
LateralVentricle,NowLteDetuned,QTI,3.4686098098754883
LateralVentricle,NowLteDetuned,QTI,3.4545352458953857
LateralVentricle,NowLteDetuned,QTI,3.4606270790100098
LateralVentricle,NowLteDetuned,QTI,3.3883655071258545
LateralVentricle,NowLteDetuned,QTI,3.29317045211792
LateralVentricle,NowLteDetuned,QTI,3.318678379058838
LateralVentricle,NowLteDetuned,QTI,3.364992380142212
LateralVentricle,NowLteDetuned,QTI,3.4952375888824463
LateralVentricle,NowLteDetuned,QTI,3.481292486190796
LateralVentricle,NowLteDetuned,QTI,3.479750633239746
LateralVentricle,NowLteDetuned,QTI,3.4046823978424072
LateralVentricle,NowLteDetuned,QTI,3.3046915531158447
LateralVentricle,NowLteDetuned,QTI,3.3184926509857178
LateralVentricle,NowLteDetuned,QTI,3.346378326416016
LateralVentricle,NowLteDetuned,QTI,3.497575521469116
LateralVentricle,NowLteDetuned,QTI,3.48495888710022
LateralVentricle,NowLteDetuned,QTI,3.4806370735168457
LateralVentricle,NowLteDetuned,QTI,3.448390007019043
LateralVentricle,NowLteDetuned,QTI,3.4036123752593994
LateralVentricle,NowLteDetuned,QTI,3.4712612628936768
LateralVentricle,NowLteDetuned,QTI,3.433135747909546
LateralVentricle,NowLteDetuned,QTI,3.516242027282715
LateralVentricle,NowLteDetuned,QTI,3.455452680587769
LateralVentricle,NowLteDetuned,QTI,3.3879759311676025
LateralVentricle,NowLteDetuned,QTI,3.3887760639190674
LateralVentricle,NowLteDetuned,QTI,3.2918708324432373
LateralVentricle,NowLteDetuned,QTI,3.4828040599823
LateralVentricle,NowLteDetuned,QTI,3.356367588043213
LateralVentricle,NowLteDetuned,QTI,3.2077715396881104
LateralVentricle,NowLteDetuned,QTI,3.170497179031372
LateralVentricle,NowLteDetuned,QTI,3.515835285186768
LateralVentricle,NowLteDetuned,QTI,3.445063829421997
LateralVentricle,NowLteDetuned,QTI,3.322666645050049
LateralVentricle,NowLteDetuned,QTI,3.15772008895874
LateralVentricle,NowLteDetuned,QTI,3.1320621967315674
LateralVentricle,NowLteDetuned,QTI,3.606479167938232
LateralVentricle,NowLteDetuned,QTI,3.449878692626953
LateralVentricle,NowLteDetuned,QTI,3.403834104537964
LateralVentricle,NowLteDetuned,QTI,3.289257526397705
LateralVentricle,NowLteDetuned,QTI,3.1284189224243164
LateralVentricle,NowLteDetuned,QTI,3.1177072525024414
LateralVentricle,NowLteDetuned,QTI,3.4500906467437744
LateralVentricle,NowLteDetuned,QTI,3.31721830368042
LateralVentricle,NowLteDetuned,QTI,3.293834686279297
LateralVentricle,NowLteDetuned,QTI,3.2207624912261963
LateralVentricle,NowLteDetuned,QTI,3.1170458793640137
LateralVentricle,NowLteDetuned,QTI,3.118589401245117
LateralVentricle,NowLteDetuned,QTI,3.535420179367065
LateralVentricle,NowLteDetuned,QTI,3.3102097511291504
LateralVentricle,NowLteDetuned,QTI,3.1982169151306152
LateralVentricle,NowLteDetuned,QTI,3.181828260421753
LateralVentricle,NowLteDetuned,QTI,3.152012825012207
LateralVentricle,NowLteDetuned,QTI,3.116721868515014
LateralVentricle,NowLteDetuned,QTI,3.118257522583008
LateralVentricle,NowLteDetuned,QTI,3.485068798065185
LateralVentricle,NowLteDetuned,QTI,3.3425540924072266
LateralVentricle,NowLteDetuned,QTI,3.2179834842681885
LateralVentricle,NowLteDetuned,QTI,3.158626079559326
LateralVentricle,NowLteDetuned,QTI,3.141545534133911
LateralVentricle,NowLteDetuned,QTI,3.108053207397461
LateralVentricle,NowLteDetuned,QTI,3.0745646953582764
LateralVentricle,NowLteDetuned,QTI,3.100912809371948
LateralVentricle,NowLteDetuned,QTI,3.505190372467041
LateralVentricle,NowLteDetuned,QTI,3.326369285583496
LateralVentricle,NowLteDetuned,QTI,3.2059545516967773
LateralVentricle,NowLteDetuned,QTI,3.1452019214630127
LateralVentricle,NowLteDetuned,QTI,3.121739149093628
LateralVentricle,NowLteDetuned,QTI,3.111804246902466
LateralVentricle,NowLteDetuned,QTI,3.0762505531311035
LateralVentricle,NowLteDetuned,QTI,3.0374341011047363
LateralVentricle,NowLteDetuned,QTI,3.092329502105713
LateralVentricle,NowLteDetuned,QTI,3.2986388206481934
LateralVentricle,NowLteDetuned,QTI,3.28226089477539
LateralVentricle,NowLteDetuned,QTI,3.182671546936035
LateralVentricle,NowLteDetuned,QTI,3.1256144046783447
LateralVentricle,NowLteDetuned,QTI,3.0962085723876958
LateralVentricle,NowLteDetuned,QTI,3.1015703678131104
LateralVentricle,NowLteDetuned,QTI,3.119265079498291
LateralVentricle,NowLteDetuned,QTI,3.107019424438477
LateralVentricle,NowLteDetuned,QTI,3.085162401199341
LateralVentricle,NowLteDetuned,QTI,3.1075031757354736
LateralVentricle,NowLteDetuned,QTI,3.180641889572144
LateralVentricle,NowLteDetuned,QTI,3.2263271808624268
LateralVentricle,NowLteDetuned,QTI,3.1898415088653564
LateralVentricle,NowLteDetuned,QTI,3.110145092010498
LateralVentricle,NowLteDetuned,QTI,3.0834128856658936
LateralVentricle,NowLteDetuned,QTI,3.075411558151245
LateralVentricle,NowLteDetuned,QTI,3.0998241901397705
LateralVentricle,NowLteDetuned,QTI,3.1346189975738525
LateralVentricle,NowLteDetuned,QTI,3.1344590187072754
LateralVentricle,NowLteDetuned,QTI,3.1278035640716557
LateralVentricle,NowLteDetuned,QTI,3.116688966751098
LateralVentricle,NowLteDetuned,QTI,3.405118942260742
LateralVentricle,NowLteDetuned,QTI,3.256654500961304
LateralVentricle,NowLteDetuned,QTI,3.192969560623169
LateralVentricle,NowLteDetuned,QTI,3.2036163806915283
LateralVentricle,NowLteDetuned,QTI,3.150084972381592
LateralVentricle,NowLteDetuned,QTI,3.0707833766937256
LateralVentricle,NowLteDetuned,QTI,3.0708425045013428
LateralVentricle,NowLteDetuned,QTI,3.086839199066162
LateralVentricle,NowLteDetuned,QTI,3.138010263442993
LateralVentricle,NowLteDetuned,QTI,3.19108247756958
LateralVentricle,NowLteDetuned,QTI,3.161219596862793
LateralVentricle,NowLteDetuned,QTI,3.128401756286621
LateralVentricle,NowLteDetuned,QTI,3.112046241760254
LateralVentricle,NowLteDetuned,QTI,3.450045585632324
LateralVentricle,NowLteDetuned,QTI,3.375016212463379
LateralVentricle,NowLteDetuned,QTI,3.2545828819274902
LateralVentricle,NowLteDetuned,QTI,3.219348907470703
LateralVentricle,NowLteDetuned,QTI,3.2355453968048096
LateralVentricle,NowLteDetuned,QTI,3.1775944232940674
LateralVentricle,NowLteDetuned,QTI,3.099250078201294
LateralVentricle,NowLteDetuned,QTI,3.094139575958252
LateralVentricle,NowLteDetuned,QTI,3.1028506755828857
LateralVentricle,NowLteDetuned,QTI,3.147944688796997
LateralVentricle,NowLteDetuned,QTI,3.192840337753296
LateralVentricle,NowLteDetuned,QTI,3.1643834114074707
LateralVentricle,NowLteDetuned,QTI,3.124110460281372
LateralVentricle,NowLteDetuned,QTI,3.098385572433472
LateralVentricle,NowLteDetuned,QTI,3.446763277053833
LateralVentricle,NowLteDetuned,QTI,3.3617172241210938
LateralVentricle,NowLteDetuned,QTI,3.2567920684814453
LateralVentricle,NowLteDetuned,QTI,3.2463321685791016
LateralVentricle,NowLteDetuned,QTI,3.274729013442993
LateralVentricle,NowLteDetuned,QTI,3.222474336624145
LateralVentricle,NowLteDetuned,QTI,3.156787157058716
LateralVentricle,NowLteDetuned,QTI,3.132309436798096
LateralVentricle,NowLteDetuned,QTI,3.1160950660705566
LateralVentricle,NowLteDetuned,QTI,3.121974229812622
LateralVentricle,NowLteDetuned,QTI,3.129979133605957
LateralVentricle,NowLteDetuned,QTI,3.1322121620178223
LateralVentricle,NowLteDetuned,QTI,3.1144721508026123
LateralVentricle,NowLteDetuned,QTI,3.439907550811768
LateralVentricle,NowLteDetuned,QTI,3.428933620452881
LateralVentricle,NowLteDetuned,QTI,3.340503454208374
LateralVentricle,NowLteDetuned,QTI,3.221189022064209
LateralVentricle,NowLteDetuned,QTI,3.2013919353485107
LateralVentricle,NowLteDetuned,QTI,3.2121613025665283
LateralVentricle,NowLteDetuned,QTI,3.19404411315918
LateralVentricle,NowLteDetuned,QTI,3.168332815170288
LateralVentricle,NowLteDetuned,QTI,3.1450109481811523
LateralVentricle,NowLteDetuned,QTI,3.1273341178894043
LateralVentricle,NowLteDetuned,QTI,3.128962278366089
LateralVentricle,NowLteDetuned,QTI,3.127386569976806
LateralVentricle,NowLteDetuned,QTI,3.1324362754821777
LateralVentricle,NowLteDetuned,QTI,3.1133458614349365
LateralVentricle,NowLteDetuned,QTI,3.4054691791534424
LateralVentricle,NowLteDetuned,QTI,3.410214424133301
LateralVentricle,NowLteDetuned,QTI,3.4062695503234863
LateralVentricle,NowLteDetuned,QTI,3.314211845397949
LateralVentricle,NowLteDetuned,QTI,3.188606977462769
LateralVentricle,NowLteDetuned,QTI,3.155201911926269
LateralVentricle,NowLteDetuned,QTI,3.137120723724365
LateralVentricle,NowLteDetuned,QTI,3.1571786403656006
LateralVentricle,NowLteDetuned,QTI,3.1706197261810303
LateralVentricle,NowLteDetuned,QTI,3.1512136459350586
LateralVentricle,NowLteDetuned,QTI,3.143094778060913
LateralVentricle,NowLteDetuned,QTI,3.162100553512573
LateralVentricle,NowLteDetuned,QTI,3.1696627140045166
