ROI,Sequence,Approach,MD
AnteriorCR,dti,dti,0.0007421618211083114
AnteriorCR,dti,dti,0.0007307713385671377
AnteriorCR,dti,dti,0.000718981958925724
AnteriorCR,dti,dti,0.0007058717892505229
AnteriorCR,dti,dti,0.0007024736260063946
AnteriorCR,dti,dti,0.0007116846973076463
AnteriorCR,dti,dti,0.0006898912834003568
AnteriorCR,dti,dti,0.000695589289534837
AnteriorCR,dti,dti,0.000713437155354768
AnteriorCR,dti,dti,0.0007305317558348179
AnteriorCR,dti,dti,0.0007399988826364279
AnteriorCR,dti,dti,0.0007348493672907352
AnteriorCR,dti,dti,0.0007222276763059199
AnteriorCR,dti,dti,0.0006923881592229009
AnteriorCR,dti,dti,0.0006843619630672038
AnteriorCR,dti,dti,0.0007051702705211937
AnteriorCR,dti,dti,0.0006227265694178641
AnteriorCR,dti,dti,0.0007063776720315218
AnteriorCR,dti,dti,0.0007167172734625638
AnteriorCR,dti,dti,0.0007368978695012629
AnteriorCR,dti,dti,0.0007397973095066845
AnteriorCR,dti,dti,0.0007374212145805359
AnteriorCR,dti,dti,0.0007257524994201958
AnteriorCR,dti,dti,0.000693530251737684
AnteriorCR,dti,dti,0.0006802882417105138
AnteriorCR,dti,dti,0.0006911507807672024
AnteriorCR,dti,dti,0.0006663738749921322
AnteriorCR,dti,dti,0.000562670174986124
AnteriorCR,dti,dti,0.0006090232054702938
AnteriorCR,dti,dti,0.0006322998087853193
AnteriorCR,dti,dti,0.0005710571422241628
AnteriorCR,dti,dti,0.0007392463739961386
AnteriorCR,dti,dti,0.0007211407064460218
AnteriorCR,dti,dti,0.0007363586337305605
AnteriorCR,dti,dti,0.0007589427987113595
AnteriorCR,dti,dti,0.0007568424916826189
AnteriorCR,dti,dti,0.0007532950257882476
AnteriorCR,dti,dti,0.0007491344586014748
AnteriorCR,dti,dti,0.0007447589887306094
AnteriorCR,dti,dti,0.0007378876325674355
AnteriorCR,dti,dti,0.0007239399710670114
AnteriorCR,dti,dti,0.0006948360241949558
AnteriorCR,dti,dti,0.0005981246940791607
AnteriorCR,dti,dti,0.0004918057238683105
AnteriorCR,dti,dti,0.0005768247647210956
AnteriorCR,dti,dti,0.0006342529668472707
AnteriorCR,dti,dti,0.0005845079431310296
AnteriorCR,dti,dti,0.0007391783874481916
AnteriorCR,dti,dti,0.0007347295177169144
AnteriorCR,dti,dti,0.0007318051648326218
AnteriorCR,dti,dti,0.0007520045037381351
AnteriorCR,dti,dti,0.0007769707008264959
AnteriorCR,dti,dti,0.0007844904321245849
AnteriorCR,dti,dti,0.0007894625887274742
AnteriorCR,dti,dti,0.0007746929186396301
AnteriorCR,dti,dti,0.0007586845313198864
AnteriorCR,dti,dti,0.0007363288896158338
AnteriorCR,dti,dti,0.0007153059123083949
AnteriorCR,dti,dti,0.0006972362170927227
AnteriorCR,dti,dti,0.0004343151522334665
AnteriorCR,dti,dti,0.0005278554162941873
AnteriorCR,dti,dti,0.0005925667937844992
AnteriorCR,dti,dti,0.0005465357098728418
AnteriorCR,dti,dti,0.0007345994235947728
AnteriorCR,dti,dti,0.000719421252142638
AnteriorCR,dti,dti,0.0007217202801257372
AnteriorCR,dti,dti,0.0007312717498280108
AnteriorCR,dti,dti,0.0007567277061752975
AnteriorCR,dti,dti,0.0007852382259443402
AnteriorCR,dti,dti,0.0007996096392162144
AnteriorCR,dti,dti,0.0008101655985228717
AnteriorCR,dti,dti,0.0007862286292947829
AnteriorCR,dti,dti,0.000762523734010756
AnteriorCR,dti,dti,0.0007384436321444809
AnteriorCR,dti,dti,0.0007182209519669414
AnteriorCR,dti,dti,0.0007065354730002582
AnteriorCR,dti,dti,0.00039345730328932405
AnteriorCR,dti,dti,0.00047840303159318864
AnteriorCR,dti,dti,0.0005346490070223808
AnteriorCR,dti,dti,0.00047968977014534175
AnteriorCR,dti,dti,0.0007741639856249094
AnteriorCR,dti,dti,0.0007385422359220684
AnteriorCR,dti,dti,0.0007000825135037303
AnteriorCR,dti,dti,0.0007034030277282
AnteriorCR,dti,dti,0.0007236825185827911
AnteriorCR,dti,dti,0.0007539710495620966
AnteriorCR,dti,dti,0.0007860787445679307
AnteriorCR,dti,dti,0.0008057790691964328
AnteriorCR,dti,dti,0.0008201702730730176
AnteriorCR,dti,dti,0.0007875216542743146
AnteriorCR,dti,dti,0.0007588532753288746
AnteriorCR,dti,dti,0.0007439741748385131
AnteriorCR,dti,dti,0.0007308786152862012
AnteriorCR,dti,dti,0.0005068999598734081
AnteriorCR,dti,dti,0.0005492389318533242
AnteriorCR,dti,dti,0.0005730101256631315
AnteriorCR,dti,dti,0.0005245142965577543
AnteriorCR,dti,dti,0.0005413751932792366
AnteriorCR,dti,dti,0.0006834236555732787
AnteriorCR,dti,dti,0.0007780336891300976
AnteriorCR,dti,dti,0.000753053289372474
AnteriorCR,dti,dti,0.0007241638959385455
AnteriorCR,dti,dti,0.0007215140503831208
AnteriorCR,dti,dti,0.0007296272087842226
AnteriorCR,dti,dti,0.0007516429177485406
AnteriorCR,dti,dti,0.0007763041649013758
AnteriorCR,dti,dti,0.000794591149315238
AnteriorCR,dti,dti,0.0008084159926511347
AnteriorCR,dti,dti,0.0007826253422535956
AnteriorCR,dti,dti,0.0007590000750496984
AnteriorCR,dti,dti,0.0006279912777245045
AnteriorCR,dti,dti,0.0006154958391562104
AnteriorCR,dti,dti,0.0005792183801531792
AnteriorCR,dti,dti,0.0005988178309053183
AnteriorCR,dti,dti,0.0007221216801553965
AnteriorCR,dti,dti,0.0007997043430805206
AnteriorCR,dti,dti,0.0007748615462332964
AnteriorCR,dti,dti,0.0007718905108049512
AnteriorCR,dti,dti,0.0007674377993680537
AnteriorCR,dti,dti,0.000756043940782547
AnteriorCR,dti,dti,0.0007423896458931267
AnteriorCR,dti,dti,0.0007506742840632796
AnteriorCR,dti,dti,0.000763029616791755
AnteriorCR,dti,dti,0.0007756408886052668
AnteriorCR,dti,dti,0.0007857719319872558
AnteriorCR,dti,dti,0.0007738783024251461
AnteriorCR,dti,dti,0.0005560448043979704
AnteriorCR,dti,dti,0.0005314447334967554
AnteriorCR,dti,dti,0.0005563542363233864
AnteriorCR,dti,dti,0.0006703778053633869
AnteriorCR,dti,dti,0.0007288597407750785
AnteriorCR,dti,dti,0.0007260710117407143
AnteriorCR,dti,dti,0.0007822954212315381
AnteriorCR,dti,dti,0.0007601520046591759
AnteriorCR,dti,dti,0.0007492674048990011
AnteriorCR,dti,dti,0.0007496283506043255
AnteriorCR,dti,dti,0.000764022464863956
AnteriorCR,dti,dti,0.000787599419709295
AnteriorCR,dti,dti,0.0007774296100251377
AnteriorCR,dti,dti,0.0007548214052803814
AnteriorCR,dti,dti,0.0007535251788794994
AnteriorCR,dti,dti,0.0007560197846032679
AnteriorCR,dti,dti,0.0007631733897142112
AnteriorCR,dti,dti,0.0007705214666202664
AnteriorCR,dti,dti,0.0007797155994921923
AnteriorCR,dti,dti,0.0005220788880251348
AnteriorCR,dti,dti,0.0006186197279021144
AnteriorCR,dti,dti,0.0006578557076863945
AnteriorCR,dti,dti,0.0006330906180664897
AnteriorCR,dti,dti,0.0008044597925618291
AnteriorCR,dti,dti,0.0007848999230191112
AnteriorCR,dti,dti,0.000739254173822701
AnteriorCR,dti,dti,0.0007169459713622928
AnteriorCR,dti,dti,0.0007182234548963606
AnteriorCR,dti,dti,0.0007501274812966585
AnteriorCR,dti,dti,0.0008020700188353658
AnteriorCR,dti,dti,0.0007956292829476297
AnteriorCR,dti,dti,0.0007674582884646952
AnteriorCR,dti,dti,0.0007575475610792637
AnteriorCR,dti,dti,0.0007508067064918578
AnteriorCR,dti,dti,0.0007525872206315398
AnteriorCR,dti,dti,0.0007578851073049009
AnteriorCR,dti,dti,0.0005501348641701043
AnteriorCR,dti,dti,0.0006140868063084781
AnteriorCR,dti,dti,0.0006499685696326196
AnteriorCR,dti,dti,0.0006538580637425184
AnteriorCR,dti,dti,0.0007862235652282834
AnteriorCR,dti,dti,0.0007677001995034516
AnteriorCR,dti,dti,0.000742110307328403
AnteriorCR,dti,dti,0.0007325643091462553
AnteriorCR,dti,dti,0.0007394028943963349
AnteriorCR,dti,dti,0.0007689248886890709
AnteriorCR,dti,dti,0.0008133525843732059
AnteriorCR,dti,dti,0.0008196448325179517
AnteriorCR,dti,dti,0.0008117453544400632
AnteriorCR,dti,dti,0.0008003547554835677
AnteriorCR,dti,dti,0.0007883672369644046
AnteriorCR,dti,dti,0.0007819299353286624
AnteriorCR,dti,dti,0.0007817820878699422
AnteriorCR,dti,dti,0.0005712522543035448
AnteriorCR,dti,dti,0.0006140241166576743
AnteriorCR,dti,dti,0.0006516334833577275
AnteriorCR,dti,dti,0.000682203855831176
AnteriorCR,dti,dti,0.0006781771662645042
AnteriorCR,dti,dti,0.0006548404926434159
AnteriorCR,dti,dti,0.0007995667401701212
AnteriorCR,dti,dti,0.0007739936118014157
AnteriorCR,dti,dti,0.0007558364886790514
AnteriorCR,dti,dti,0.0007497614133171737
AnteriorCR,dti,dti,0.0007517061894759536
AnteriorCR,dti,dti,0.0007618258241564035
AnteriorCR,dti,dti,0.0007867136737331748
AnteriorCR,dti,dti,0.0008212696993723512
AnteriorCR,dti,dti,0.0008379681967198849
AnteriorCR,dti,dti,0.0008482761331833899
AnteriorCR,dti,dti,0.000838174601085484
AnteriorCR,dti,dti,0.0008244676282629371
AnteriorCR,dti,dti,0.0008117356337606907
AnteriorCR,dti,dti,0.0006529570673592389
AnteriorCR,dti,dti,0.000704216246958822
AnteriorCR,dti,dti,0.0007375204004347324
AnteriorCR,dti,dti,0.000729286577552557
AnteriorCR,dti,dti,0.0006966484361328185
AnteriorCR,dti,dti,0.0006651269504800439
AnteriorCR,dti,dti,0.0006914839032106102
AnteriorCR,dti,dti,0.0007433327846229076
AnteriorCR,dti,dti,0.0007922828663140535
AnteriorCR,dti,dti,0.0008212857646867633
AnteriorCR,dti,dti,0.0008372211013920605
AnteriorCR,dti,dti,0.0008134730160236359
AnteriorCR,dti,dti,0.0007903859368525445
AnteriorCR,dti,dti,0.0007681183633394539
AnteriorCR,dti,dti,0.0007584863342344761
AnteriorCR,dti,dti,0.0007616713992320001
AnteriorCR,dti,dti,0.0007791289826855063
AnteriorCR,dti,dti,0.0008056847145780921
AnteriorCR,dti,dti,0.0008027433068491518
AnteriorCR,dti,dti,0.0007895570015534759
AnteriorCR,dti,dti,0.0007945174584165215
AnteriorCR,dti,dti,0.0008019429515115917
AnteriorCR,dti,dti,0.0008199705043807626
AnteriorCR,dti,dti,0.0007665774319320917
AnteriorCR,dti,dti,0.0007565449923276901
AnteriorCR,dti,dti,0.0007255931268446147
AnteriorCR,dti,dti,0.0006854544044472277
AnteriorCR,dti,dti,0.000643332430627197
AnteriorCR,dti,dti,0.0006686496781185269
AnteriorCR,dti,dti,0.0007025082013569772
AnteriorCR,dti,dti,0.0007583824917674065
AnteriorCR,dti,dti,0.0008109533810056746
AnteriorCR,dti,dti,0.0008405924309045076
AnteriorCR,dti,dti,0.000857782899402082
AnteriorCR,dti,dti,0.0008381897350773215
AnteriorCR,dti,dti,0.0008136407705023885
AnteriorCR,dti,dti,0.0007808592636138201
AnteriorCR,dti,dti,0.0007643722929060459
AnteriorCR,dti,dti,0.0007641756674274802
AnteriorCR,dti,dti,0.0007739771972410381
AnteriorCR,dti,dti,0.0007901788339950144
AnteriorCR,dti,dti,0.0007707804907113314
AnteriorCR,dti,dti,0.0007391567341983318
AnteriorCR,dti,dti,0.0007560361991636455
AnteriorCR,dti,dti,0.0007798856240697205
AnteriorCR,dti,dti,0.0007397945737466216
AnteriorCR,dti,dti,0.0007235551020130515
AnteriorCR,dti,dti,0.0006871386431157589
AnteriorCR,dti,dti,0.0006450757500715554
AnteriorCR,dti,dti,0.0006720642559230328
AnteriorCR,dti,dti,0.0007071762811392546
AnteriorCR,dti,dti,0.0007380936294794083
AnteriorCR,dti,dti,0.0007695082458667457
AnteriorCR,dti,dti,0.0008037236402742565
AnteriorCR,dti,dti,0.0008254811982624233
AnteriorCR,dti,dti,0.0008111610077321529
AnteriorCR,dti,dti,0.0007918711635284126
AnteriorCR,dti,dti,0.0007646572776138783
AnteriorCR,dti,dti,0.0007565846899524331
AnteriorCR,dti,dti,0.0007672113133594394
AnteriorCR,dti,dti,0.0007699746056459844
AnteriorCR,dti,dti,0.0007682539289817214
AnteriorCR,dti,dti,0.0007441487396135926
AnteriorCR,dti,dti,0.0007124774274416268
AnteriorCR,dti,dti,0.0007244115695357323
AnteriorCR,dti,dti,0.0007163913105614483
AnteriorCR,dti,dti,0.0006854167440906167
AnteriorCR,dti,dti,0.0006477530696429312
AnteriorCR,dti,dti,0.0006774599896743894
AnteriorCR,dti,dti,0.0007144019473344088
AnteriorCR,dti,dti,0.0007364260382018983
AnteriorCR,dti,dti,0.0007590562454424798
AnteriorCR,dti,dti,0.0007879790500737727
AnteriorCR,dti,dti,0.0008067782619036734
AnteriorCR,dti,dti,0.0007960012881085277
AnteriorCR,dti,dti,0.0007821834878996015
AnteriorCR,dti,dti,0.0007636575610376894
AnteriorCR,dti,dti,0.0007608589367009699
AnteriorCR,dti,dti,0.0007734131067991257
AnteriorCR,dti,dti,0.0007682632422074676
AnteriorCR,dti,dti,0.0007526921108365059
AnteriorCR,dti,dti,0.0007324449252337217
AnteriorCR,dti,dti,0.000710273627191782
AnteriorCR,dti,dti,0.0007040899945423007
AnteriorCR,dti,dti,0.0006984691135585308
AnteriorCR,dti,dti,0.0006768255843780935
AnteriorCR,dti,dti,0.0006504267221316695
AnteriorCR,dti,dti,0.000684281112626195
AnteriorCR,dti,dti,0.0007243436994031072
AnteriorCR,dti,dti,0.0007647037273272872
AnteriorCR,dti,dti,0.0007997734937816858
AnteriorCR,dti,dti,0.000807268894277513
AnteriorCR,dti,dti,0.0008107553003355861
AnteriorCR,dti,dti,0.0008012551115825772
AnteriorCR,dti,dti,0.0007946704863570631
AnteriorCR,dti,dti,0.0007927561528049409
AnteriorCR,dti,dti,0.0007911077700555325
AnteriorCR,dti,dti,0.0007902797660790384
AnteriorCR,dti,dti,0.0007751542725600302
AnteriorCR,dti,dti,0.0007514634635299444
AnteriorCR,dti,dti,0.0007515023462474346
AnteriorCR,dti,dti,0.00067954882979393
AnteriorCR,dti,dti,0.0006770267500542104
AnteriorCR,dti,dti,0.0006674759206362069
AnteriorCR,dti,dti,0.0006556731532327831
AnteriorCR,dti,dti,0.0006909188814461231
AnteriorCR,dti,dti,0.0007310112123377621
AnteriorCR,dti,dti,0.0007861854392103851
AnteriorCR,dti,dti,0.0008324693772010505
AnteriorCR,dti,dti,0.0008315584855154157
AnteriorCR,dti,dti,0.0008280486217699945
AnteriorCR,dti,dti,0.0008162874728441238
AnteriorCR,dti,dti,0.0008086813031695783
AnteriorCR,dti,dti,0.0008077623206190765
AnteriorCR,dti,dti,0.0008023457485251129
AnteriorCR,dti,dti,0.0007929878775030375
AnteriorCR,dti,dti,0.0007759256986901164
AnteriorCR,dti,dti,0.0006536564324051142
AnteriorCR,dti,dti,0.00065747054759413
AnteriorCR,dti,dti,0.0006620700587518513
AnteriorCR,dti,dti,0.0006957039586268365
AnteriorCR,dti,dti,0.0007325756596401334
AnteriorCR,dti,dti,0.0007975655025802553
AnteriorCR,dti,dti,0.0008531974162906408
AnteriorCR,dti,dti,0.0008600277942605317
AnteriorCR,dti,dti,0.0008600298897363245
AnteriorCR,dti,dti,0.0008419653750024736
AnteriorCR,dti,dti,0.000823595211841166
AnteriorCR,dti,dti,0.0008053971687331796
AnteriorCR,dti,dti,0.0007915336755104363
AnteriorCR,dti,dti,0.0006698020151816308
AnteriorCR,dti,dti,0.0006967336521483958
AnteriorCR,dti,dti,0.0007264545420184731
AnteriorCR,dti,dti,0.0007888739928603172
AnteriorCR,dti,dti,0.0008428283035755157
AnteriorCR,dti,dti,0.0008537531248293817
AnteriorCR,dti,dti,0.0008581176516599953
AnteriorCR,dti,dti,0.0008454282069578767
AnteriorCR,dti,dti,0.0008281174232251942
AnteriorCR,dti,dti,0.0008046262082643807
AnteriorCR,dti,dti,0.000785415933933109
AnteriorCR,dti,dti,0.000683325866702944
AnteriorCR,dti,dti,0.0006987380911596119
AnteriorCR,dti,dti,0.0007170168100856245
AnteriorCR,dti,dti,0.0007699879352003336
AnteriorCR,dti,dti,0.000815622799564153
AnteriorCR,dti,dti,0.0008261805051006377
AnteriorCR,dti,dti,0.0008334963349625468
AnteriorCR,dti,dti,0.0008320176275447011
AnteriorCR,dti,dti,0.0008232344407588243
AnteriorCR,dti,dti,0.0007420196197926998
AnteriorCR,dti,dti,0.00078412308357656
AnteriorCR,dti,dti,0.0008195823174901307
AnteriorCR,dti,dti,0.0008249501697719097
AnteriorCR,dti,dti,0.000828909280244261
AnteriorCR,dti,dti,0.0008284856448881328
AnteriorCR,dti,dti,0.000710953027009964
AnteriorCR,dti,dti,0.0007058381452225149
AnteriorCR,dti,dti,0.0006990052061155438
AnteriorCR,dti,dti,0.0006942267064005136
AnteriorCR,dti,dti,0.0007164918933995068
AnteriorCR,dti,dti,0.0007215826190076768
AnteriorCR,dti,dti,0.000721065909601748
AnteriorCR,dti,dti,0.0007025088998489082
AnteriorCR,dti,dti,0.0006935077835805714
AnteriorCR,dti,dti,0.0007011653506197035
AnteriorCR,dti,dti,0.000717193994205445
AnteriorCR,dti,dti,0.0007441550842486322
AnteriorCR,dti,dti,0.0007224610890261829
AnteriorCR,dti,dti,0.0007284964667633176
AnteriorCR,dti,dti,0.0007287297630682588
AnteriorCR,dti,dti,0.0007111154263839126
AnteriorCR,dti,dti,0.0007023797952570021
AnteriorCR,dti,dti,0.0007091977749951184
AnteriorCR,dti,dti,0.0007212840137071908
AnteriorCR,dti,dti,0.0007391775725409389
AnteriorCR,dti,dti,0.0007394232088699937
AnteriorCR,dti,dti,0.0007325537735596299
AnteriorCR,dti,dti,0.0007275702664628625
AnteriorCR,dti,dti,0.0007333117537200451
AnteriorCR,dti,dti,0.0007342538447119296
AnteriorCR,dti,dti,0.0007216524099931121
AnteriorCR,dti,dti,0.0007144978735595942
AnteriorCR,dti,dti,0.000716917566023767
AnteriorCR,dti,dti,0.0007212393684312701
AnteriorCR,dti,dti,0.0007277987315319479
AnteriorCR,dti,dti,0.0007269661873579025
AnteriorCR,dti,dti,0.000726345693692565
AnteriorCR,dti,dti,0.0007341551827266812
AnteriorCR,dti,dti,0.0007274743402376771
AnteriorCR,dti,dti,0.0007200872641988099
AnteriorCR,dti,dti,0.0007110522128641605
AnteriorCR,dti,dti,0.0007068605627864599
AnteriorCR,dti,dti,0.0007108033169060946
AnteriorCR,dti,dti,0.0007116812048479915
AnteriorCR,dti,dti,0.000709668209310621
AnteriorCR,dti,dti,0.0007151156896725297
AnteriorCR,dti,dti,0.0006939231534488499
AnteriorCR,dti,dti,0.0007214497309178114
AnteriorCR,dti,dti,0.0007425812655128539
AnteriorCR,dti,dti,0.0007214295328594744
AnteriorCR,dti,dti,0.0007038003532215953
AnteriorCR,dti,dti,0.0006966893561184406
AnteriorCR,dti,dti,0.0006942272302694619
AnteriorCR,dti,dti,0.0006992167327553034
AnteriorCR,dti,dti,0.0006966388900764287
AnteriorCR,dti,dti,0.0007450740085914731
AnteriorCR,dti,dti,0.0007308555068448186
AnteriorCR,dti,dti,0.00073202297789976
AnteriorCR,dti,dti,0.000729965278878808
AnteriorCR,dti,dti,0.0007064862293191254
AnteriorCR,dti,dti,0.0006877491832710803
AnteriorCR,dti,dti,0.000681876321323216
AnteriorCR,dti,dti,0.000680620432831347
AnteriorCR,dti,dti,0.0006866276380605996
AnteriorCR,dti,dti,0.0006877735140733421
AnteriorCR,dti,dti,0.0007176699582487345
AnteriorCR,dti,dti,0.0007422991329804063
AnteriorCR,dti,dti,0.0007710460922680795
AnteriorCR,dti,dti,0.0007695062085986137
AnteriorCR,dti,dti,0.0007641211850568652
AnteriorCR,dti,dti,0.0007418978493660688
AnteriorCR,dti,dti,0.00071952142752707
AnteriorCR,dti,dti,0.000695370021276176
AnteriorCR,dti,dti,0.0006768787861801684
AnteriorCR,dti,dti,0.0006732490146532655
AnteriorCR,dti,dti,0.0006724438280798495
AnteriorCR,dti,dti,0.0006763108540326357
AnteriorCR,dti,dti,0.0007365753990598023
AnteriorCR,dti,dti,0.0007122374954633415
AnteriorCR,dti,dti,0.0007174818892963231
AnteriorCR,dti,dti,0.0007316365954466164
AnteriorCR,dti,dti,0.0007481385837309062
AnteriorCR,dti,dti,0.0007636427762918174
AnteriorCR,dti,dti,0.0007382942130789161
AnteriorCR,dti,dti,0.0007157519576139748
AnteriorCR,dti,dti,0.0007103562820702791
AnteriorCR,dti,dti,0.0007083035889081657
AnteriorCR,dti,dti,0.0007145170238800347
AnteriorCR,dti,dti,0.0007099983631633222
AnteriorCR,dti,dti,0.0006900467560626566
AnteriorCR,dti,dti,0.0007724459865130484
AnteriorCR,dti,dti,0.0007816471043042839
AnteriorCR,dti,dti,0.0007532256422564387
AnteriorCR,dti,dti,0.0007052859291434288
AnteriorCR,dti,dti,0.0006991269183345139
AnteriorCR,dti,dti,0.0007048071711324155
AnteriorCR,dti,dti,0.000728304497897625
AnteriorCR,dti,dti,0.0007524139946326613
AnteriorCR,dti,dti,0.0007343058241531253
AnteriorCR,dti,dti,0.0007196770748123527
AnteriorCR,dti,dti,0.0007262080325745046
AnteriorCR,dti,dti,0.0007337919669225812
AnteriorCR,dti,dti,0.000742836098652333
AnteriorCR,dti,dti,0.0007363706245087087
AnteriorCR,dti,dti,0.0007063851226121187
AnteriorCR,dti,dti,0.000774337095208466
AnteriorCR,dti,dti,0.000762568146456033
AnteriorCR,dti,dti,0.0007301921723410487
AnteriorCR,dti,dti,0.0006873697275295854
AnteriorCR,dti,dti,0.0006894569378346205
AnteriorCR,dti,dti,0.0007037231116555631
AnteriorCR,dti,dti,0.0007088438142091036
AnteriorCR,dti,dti,0.0007131824386306107
AnteriorCR,dti,dti,0.0007271047215908766
AnteriorCR,dti,dti,0.0007394248386844993
AnteriorCR,dti,dti,0.000742667296435684
AnteriorCR,dti,dti,0.0007416469743475318
AnteriorCR,dti,dti,0.000729388790205121
AnteriorCR,dti,dti,0.0007225039298646152
AnteriorCR,dti,dti,0.0007226357120089233
AnteriorCR,dti,dti,0.0007735197432339191
AnteriorCR,dti,dti,0.0007796405116096139
AnteriorCR,dti,dti,0.0007511077565141022
AnteriorCR,dti,dti,0.0007172083714976907
AnteriorCR,dti,dti,0.0006806655437685549
AnteriorCR,dti,dti,0.0006879400461912155
AnteriorCR,dti,dti,0.0007067016558721662
AnteriorCR,dti,dti,0.0007052369765006006
AnteriorCR,dti,dti,0.000702727644238621
AnteriorCR,dti,dti,0.0007301744190044701
AnteriorCR,dti,dti,0.0007535709883086383
AnteriorCR,dti,dti,0.0007530920556746423
AnteriorCR,dti,dti,0.0007458656909875572
AnteriorCR,dti,dti,0.0007219878607429564
AnteriorCR,dti,dti,0.0007124065887182951
AnteriorCR,dti,dti,0.0007227109163068235
AnteriorCR,dti,dti,0.0007641747361049056
AnteriorCR,dti,dti,0.00079596001887694
AnteriorCR,dti,dti,0.0007897390751168132
AnteriorCR,dti,dti,0.0007521589868701994
AnteriorCR,dti,dti,0.0007209285395219922
AnteriorCR,dti,dti,0.0006927872891537845
AnteriorCR,dti,dti,0.0007008150569163263
AnteriorCR,dti,dti,0.0007179291569627821
AnteriorCR,dti,dti,0.000723481469321996
AnteriorCR,dti,dti,0.0007287474581971765
AnteriorCR,dti,dti,0.0007471320568583906
AnteriorCR,dti,dti,0.0007617187802679837
AnteriorCR,dti,dti,0.0007557187927886844
AnteriorCR,dti,dti,0.0007455453160218894
AnteriorCR,dti,dti,0.0007257825345732272
AnteriorCR,dti,dti,0.0007097991765476763
AnteriorCR,dti,dti,0.0006984741194173694
AnteriorCR,dti,dti,0.0005610070656985044
AnteriorCR,dti,dti,0.0004843786300625652
AnteriorCR,dti,dti,0.00038230689824558794
AnteriorCR,dti,dti,0.0007772286189720035
AnteriorCR,dti,dti,0.000762171926908195
AnteriorCR,dti,dti,0.0007889278931543231
AnteriorCR,dti,dti,0.0007834504940547049
AnteriorCR,dti,dti,0.0007515157922171056
AnteriorCR,dti,dti,0.0007302706362679601
AnteriorCR,dti,dti,0.0007140965899452567
AnteriorCR,dti,dti,0.000723209697753191
AnteriorCR,dti,dti,0.0007383678457699716
AnteriorCR,dti,dti,0.0007464525988325477
AnteriorCR,dti,dti,0.000754214939661324
AnteriorCR,dti,dti,0.0007619665702804923
AnteriorCR,dti,dti,0.0007660650298930705
AnteriorCR,dti,dti,0.0007515237084589899
AnteriorCR,dti,dti,0.0007378914742730558
AnteriorCR,dti,dti,0.0007266032625921071
AnteriorCR,dti,dti,0.0005452022305689752
AnteriorCR,dti,dti,0.0005519894766621292
AnteriorCR,dti,dti,0.00041055079782381654
AnteriorCR,dti,dti,0.0007624232093803585
AnteriorCR,dti,dti,0.0007331845699809492
AnteriorCR,dti,dti,0.0007597492076456547
AnteriorCR,dti,dti,0.0007634853827767074
AnteriorCR,dti,dti,0.0007482879445888102
AnteriorCR,dti,dti,0.0007425631047226489
AnteriorCR,dti,dti,0.0007411997066810727
AnteriorCR,dti,dti,0.0007517920457758009
AnteriorCR,dti,dti,0.0007649725303053856
AnteriorCR,dti,dti,0.0007744203903712332
AnteriorCR,dti,dti,0.0007827787776477635
AnteriorCR,dti,dti,0.0007776400307193398
AnteriorCR,dti,dti,0.0007687084726057947
AnteriorCR,dti,dti,0.0007414942374452949
AnteriorCR,dti,dti,0.0007232294883579016
AnteriorCR,dti,dti,0.0007251446950249374
AnteriorCR,dti,dti,0.0005340163479559124
AnteriorCR,dti,dti,0.0005539825069718063
AnteriorCR,dti,dti,0.00041695506661199033
AnteriorCR,dti,dti,0.0007554442854598165
AnteriorCR,dti,dti,0.0007249662885442376
AnteriorCR,dti,dti,0.0007516805781051517
AnteriorCR,dti,dti,0.000754155742470175
AnteriorCR,dti,dti,0.0007372909458354115
AnteriorCR,dti,dti,0.0007385833887383342
AnteriorCR,dti,dti,0.0007479015039280057
AnteriorCR,dti,dti,0.0007640431285835803
AnteriorCR,dti,dti,0.0007814392447471619
AnteriorCR,dti,dti,0.0007869822438806295
AnteriorCR,dti,dti,0.0007904488011263311
AnteriorCR,dti,dti,0.0007768064388073981
AnteriorCR,dti,dti,0.0007610330358147621
AnteriorCR,dti,dti,0.0007348262588493526
AnteriorCR,dti,dti,0.0004102646198589355
AnteriorCR,dti,dti,0.0007507206173613667
AnteriorCR,dti,dti,0.0007263769512064755
AnteriorCR,dti,dti,0.0007551198359578848
AnteriorCR,dti,dti,0.0007512966985814273
AnteriorCR,dti,dti,0.0007225695881061256
AnteriorCR,dti,dti,0.0007264929008670151
AnteriorCR,dti,dti,0.0007444309303537011
AnteriorCR,dti,dti,0.0007676786626689136
AnteriorCR,dti,dti,0.0007918720948509872
AnteriorCR,dti,dti,0.0007912316941656172
AnteriorCR,dti,dti,0.0007874788716435432
AnteriorCR,dti,dti,0.0007672248757444322
AnteriorCR,dti,dti,0.000747891201172024
AnteriorCR,dti,dti,0.0005087322206236422
AnteriorCR,dti,dti,0.0005038787494413555
AnteriorCR,dti,dti,0.0006576630403287709
AnteriorCR,dti,dti,0.0007664551376365125
AnteriorCR,dti,dti,0.0007543354877270758
AnteriorCR,dti,dti,0.0007708508055657148
AnteriorCR,dti,dti,0.0007633594796061516
AnteriorCR,dti,dti,0.0007377059082500637
AnteriorCR,dti,dti,0.0007353025721386075
AnteriorCR,dti,dti,0.0007429451216012239
AnteriorCR,dti,dti,0.000759769871365279
AnteriorCR,dti,dti,0.0007784707704558969
AnteriorCR,dti,dti,0.0007785671623423696
AnteriorCR,dti,dti,0.0007764159818179905
