ROI,Sequence,Approach,FA
LateralVentricle,dti,dti,0.0785858482122421
LateralVentricle,dti,dti,0.0773815214633941
LateralVentricle,dti,dti,0.1033742278814315
LateralVentricle,dti,dti,0.0844451785087585
LateralVentricle,dti,dti,0.0841400623321533
LateralVentricle,dti,dti,0.0884241983294487
LateralVentricle,dti,dti,0.0948773249983787
LateralVentricle,dti,dti,0.0893904268741607
LateralVentricle,dti,dti,0.0813762173056602
LateralVentricle,dti,dti,0.1062989607453346
LateralVentricle,dti,dti,0.0736470967531204
LateralVentricle,dti,dti,0.0805739164352417
LateralVentricle,dti,dti,0.0814872309565544
LateralVentricle,dti,dti,0.0930381491780281
LateralVentricle,dti,dti,0.1093782261013984
LateralVentricle,dti,dti,0.1010164842009544
LateralVentricle,dti,dti,0.0871638506650924
LateralVentricle,dti,dti,0.1111640185117721
LateralVentricle,dti,dti,0.0809511467814445
LateralVentricle,dti,dti,0.0847867056727409
LateralVentricle,dti,dti,0.0836939811706543
LateralVentricle,dti,dti,0.0917872115969657
LateralVentricle,dti,dti,0.1041746735572815
LateralVentricle,dti,dti,0.0940753296017646
LateralVentricle,dti,dti,0.0788701027631759
LateralVentricle,dti,dti,0.1079740077257156
LateralVentricle,dti,dti,0.092024490237236
LateralVentricle,dti,dti,0.0941719487309455
LateralVentricle,dti,dti,0.0915198102593422
LateralVentricle,dti,dti,0.0856049507856369
LateralVentricle,dti,dti,0.0865196213126182
LateralVentricle,dti,dti,0.0900650471448898
LateralVentricle,dti,dti,0.0790686085820198
LateralVentricle,dti,dti,0.0649279803037643
LateralVentricle,dti,dti,0.1016039997339248
LateralVentricle,dti,dti,0.1122030764818191
LateralVentricle,dti,dti,0.0987115204334259
LateralVentricle,dti,dti,0.0908481404185295
LateralVentricle,dti,dti,0.0895659923553466
LateralVentricle,dti,dti,0.0863701403141021
LateralVentricle,dti,dti,0.0820434540510177
LateralVentricle,dti,dti,0.0888891145586967
LateralVentricle,dti,dti,0.1001416519284248
LateralVentricle,dti,dti,0.0959130972623825
LateralVentricle,dti,dti,0.0882253274321556
LateralVentricle,dti,dti,0.1076820194721221
LateralVentricle,dti,dti,0.0949650108814239
LateralVentricle,dti,dti,0.0862768292427063
LateralVentricle,dti,dti,0.0821475982666015
LateralVentricle,dti,dti,0.0795087069272995
LateralVentricle,dti,dti,0.078135184943676
LateralVentricle,dti,dti,0.0922136902809143
LateralVentricle,dti,dti,0.112573355436325
LateralVentricle,dti,dti,0.1174614876508712
LateralVentricle,dti,dti,0.118757352232933
LateralVentricle,dti,dti,0.1118671670556068
LateralVentricle,dti,dti,0.1005280911922454
LateralVentricle,dti,dti,0.0825124382972717
LateralVentricle,dti,dti,0.0782109498977661
LateralVentricle,dti,dti,0.0894165635108947
LateralVentricle,dti,dti,0.0898395627737045
LateralVentricle,dti,dti,0.0829140543937683
LateralVentricle,dti,dti,0.0911155492067337
LateralVentricle,dti,dti,0.1053203344345092
LateralVentricle,dti,dti,0.1189128309488296
LateralVentricle,dti,dti,0.1321672648191452
LateralVentricle,dti,dti,0.1133647263050079
LateralVentricle,dti,dti,0.0976563841104507
LateralVentricle,dti,dti,0.076410561800003
LateralVentricle,dti,dti,0.0746066644787788
LateralVentricle,dti,dti,0.0949430018663406
LateralVentricle,dti,dti,0.0969226583838462
LateralVentricle,dti,dti,0.0861462950706482
LateralVentricle,dti,dti,0.0900632664561271
LateralVentricle,dti,dti,0.0994896292686462
LateralVentricle,dti,dti,0.119126409292221
LateralVentricle,dti,dti,0.1408959031105041
LateralVentricle,dti,dti,0.1121672913432121
LateralVentricle,dti,dti,0.1168421804904937
LateralVentricle,dti,dti,0.1169260963797569
LateralVentricle,dti,dti,0.1087232828140258
LateralVentricle,dti,dti,0.1011669933795929
LateralVentricle,dti,dti,0.0944228395819664
LateralVentricle,dti,dti,0.0869303792715072
LateralVentricle,dti,dti,0.0787496641278266
LateralVentricle,dti,dti,0.0874284282326698
LateralVentricle,dti,dti,0.102190300822258
LateralVentricle,dti,dti,0.1169879212975502
LateralVentricle,dti,dti,0.132108986377716
LateralVentricle,dti,dti,0.102652795612812
LateralVentricle,dti,dti,0.1146034449338913
LateralVentricle,dti,dti,0.1241965293884277
LateralVentricle,dti,dti,0.1291557252407074
LateralVentricle,dti,dti,0.1206039488315582
LateralVentricle,dti,dti,0.097221702337265
LateralVentricle,dti,dti,0.0839627832174301
LateralVentricle,dti,dti,0.0773381516337394
LateralVentricle,dti,dti,0.089815154671669
LateralVentricle,dti,dti,0.1090311929583549
LateralVentricle,dti,dti,0.1167216077446937
LateralVentricle,dti,dti,0.1228789091110229
LateralVentricle,dti,dti,0.1060952767729759
LateralVentricle,dti,dti,0.0981075167655944
LateralVentricle,dti,dti,0.0997349545359611
LateralVentricle,dti,dti,0.118063099682331
LateralVentricle,dti,dti,0.1217720210552215
LateralVentricle,dti,dti,0.1097126230597496
LateralVentricle,dti,dti,0.1001763865351677
LateralVentricle,dti,dti,0.0923414751887321
LateralVentricle,dti,dti,0.1040505096316337
LateralVentricle,dti,dti,0.1226448863744735
LateralVentricle,dti,dti,0.1160070672631263
LateralVentricle,dti,dti,0.1054565757513046
LateralVentricle,dti,dti,0.1140188351273536
LateralVentricle,dti,dti,0.0949152261018753
LateralVentricle,dti,dti,0.0912542343139648
LateralVentricle,dti,dti,0.1140588521957397
LateralVentricle,dti,dti,0.1226567775011062
LateralVentricle,dti,dti,0.1162502691149711
LateralVentricle,dti,dti,0.1080754250288009
LateralVentricle,dti,dti,0.0988471210002899
LateralVentricle,dti,dti,0.1093689650297164
LateralVentricle,dti,dti,0.1267028152942657
LateralVentricle,dti,dti,0.1149136424064636
LateralVentricle,dti,dti,0.0984297394752502
LateralVentricle,dti,dti,0.1133308485150337
LateralVentricle,dti,dti,0.1072463318705558
LateralVentricle,dti,dti,0.1217896565794944
LateralVentricle,dti,dti,0.1234772428870201
LateralVentricle,dti,dti,0.1121535971760749
LateralVentricle,dti,dti,0.1009649932384491
LateralVentricle,dti,dti,0.0898216068744659
LateralVentricle,dti,dti,0.1000397652387619
LateralVentricle,dti,dti,0.1172304525971412
LateralVentricle,dti,dti,0.1162772327661514
LateralVentricle,dti,dti,0.1135314032435417
LateralVentricle,dti,dti,0.124004989862442
LateralVentricle,dti,dti,0.1253065317869186
LateralVentricle,dti,dti,0.1175605654716491
LateralVentricle,dti,dti,0.1015568524599075
LateralVentricle,dti,dti,0.0808603316545486
LateralVentricle,dti,dti,0.0940195173025131
LateralVentricle,dti,dti,0.1178181692957878
LateralVentricle,dti,dti,0.1239083930850029
LateralVentricle,dti,dti,0.1089186444878578
LateralVentricle,dti,dti,0.1190218403935432
LateralVentricle,dti,dti,0.1271864622831344
LateralVentricle,dti,dti,0.133440151810646
LateralVentricle,dti,dti,0.1110119745135307
LateralVentricle,dti,dti,0.0723506435751915
LateralVentricle,dti,dti,0.0912047177553176
LateralVentricle,dti,dti,0.1279574036598205
LateralVentricle,dti,dti,0.1374231278896331
LateralVentricle,dti,dti,0.1128516197204589
LateralVentricle,dti,dti,0.1274585872888565
LateralVentricle,dti,dti,0.1433826684951782
LateralVentricle,dti,dti,0.1266308724880218
LateralVentricle,dti,dti,0.0915098264813423
LateralVentricle,dti,dti,0.1035901606082916
LateralVentricle,dti,dti,0.1304847598075866
LateralVentricle,dti,dti,0.1053391173481941
LateralVentricle,dti,dti,0.1259838640689849
LateralVentricle,dti,dti,0.1496339589357376
LateralVentricle,dti,dti,0.1477196365594864
LateralVentricle,dti,dti,0.131757766008377
LateralVentricle,dti,dti,0.1276160180568695
LateralVentricle,dti,dti,0.1276767402887344
LateralVentricle,dti,dti,0.1076019406318664
LateralVentricle,dti,dti,0.1257144063711166
LateralVentricle,dti,dti,0.1461936384439468
LateralVentricle,dti,dti,0.1515683084726333
LateralVentricle,dti,dti,0.1487792134284973
LateralVentricle,dti,dti,0.1373725682497024
LateralVentricle,dti,dti,0.1147477775812149
LateralVentricle,dti,dti,0.1267711371183395
LateralVentricle,dti,dti,0.1387450397014618
LateralVentricle,dti,dti,0.1477742791175842
LateralVentricle,dti,dti,0.1550995260477066
LateralVentricle,dti,dti,0.1410035192966461
LateralVentricle,dti,dti,0.1199191138148307
LateralVentricle,dti,dti,0.1329641044139862
LateralVentricle,dti,dti,0.1419117450714111
LateralVentricle,dti,dti,0.1406048387289047
LateralVentricle,dti,dti,0.1341687440872192
LateralVentricle,dti,dti,0.0974971055984497
LateralVentricle,dti,dti,0.1233754158020019
LateralVentricle,dti,dti,0.138661503791809
LateralVentricle,dti,dti,0.1452003866434097
LateralVentricle,dti,dti,0.1304799914360046
LateralVentricle,dti,dti,0.1230296790599823
LateralVentricle,dti,dti,0.121975265443325
LateralVentricle,dti,dti,0.1336293369531631
LateralVentricle,dti,dti,0.1386232376098632
LateralVentricle,dti,dti,0.1381110996007919
LateralVentricle,dti,dti,0.1455464214086532
LateralVentricle,dti,dti,0.1467513740062713
LateralVentricle,dti,dti,0.143111765384674
LateralVentricle,dti,dti,0.139775276184082
LateralVentricle,dti,dti,0.1391345858573913
LateralVentricle,dti,dti,0.1339352428913116
LateralVentricle,dti,dti,0.1237437427043914
LateralVentricle,dti,dti,0.1077022850513458
LateralVentricle,dti,dti,0.1586387008428573
LateralVentricle,dti,dti,0.1322920471429824
LateralVentricle,dti,dti,0.1224715560674667
LateralVentricle,dti,dti,0.112617403268814
LateralVentricle,dti,dti,0.1214483827352523
LateralVentricle,dti,dti,0.1029107198119163
LateralVentricle,dti,dti,0.1155327409505844
LateralVentricle,dti,dti,0.0697462186217308
LateralVentricle,dti,dti,0.0776847749948501
LateralVentricle,dti,dti,0.0787891373038292
LateralVentricle,dti,dti,0.0751251801848411
LateralVentricle,dti,dti,0.0843298956751823
LateralVentricle,dti,dti,0.0751275345683097
LateralVentricle,dti,dti,0.0696179866790771
LateralVentricle,dti,dti,0.0758531168103218
LateralVentricle,dti,dti,0.0848518759012222
LateralVentricle,dti,dti,0.0560127161443233
LateralVentricle,dti,dti,0.0693871825933456
LateralVentricle,dti,dti,0.0875082463026046
LateralVentricle,dti,dti,0.0626193657517433
LateralVentricle,dti,dti,0.0664101243019104
LateralVentricle,dti,dti,0.0727838799357414
LateralVentricle,dti,dti,0.0783531218767166
LateralVentricle,dti,dti,0.0686325505375862
LateralVentricle,dti,dti,0.0654255524277687
LateralVentricle,dti,dti,0.0637790709733963
LateralVentricle,dti,dti,0.0876381397247314
LateralVentricle,dti,dti,0.0737287923693656
LateralVentricle,dti,dti,0.066970020532608
LateralVentricle,dti,dti,0.0619770064949989
LateralVentricle,dti,dti,0.0827636495232582
LateralVentricle,dti,dti,0.0738776549696922
LateralVentricle,dti,dti,0.0716891065239906
LateralVentricle,dti,dti,0.0711816251277923
LateralVentricle,dti,dti,0.0712805986404419
LateralVentricle,dti,dti,0.0700205862522125
LateralVentricle,dti,dti,0.071990855038166
LateralVentricle,dti,dti,0.0794473737478256
LateralVentricle,dti,dti,0.0885246098041534
LateralVentricle,dti,dti,0.0768294930458068
LateralVentricle,dti,dti,0.0682896226644516
LateralVentricle,dti,dti,0.0718770697712898
LateralVentricle,dti,dti,0.0814716443419456
LateralVentricle,dti,dti,0.0856065228581428
LateralVentricle,dti,dti,0.088697150349617
LateralVentricle,dti,dti,0.0787516683340072
LateralVentricle,dti,dti,0.0791685730218887
LateralVentricle,dti,dti,0.070895105600357
LateralVentricle,dti,dti,0.0793209224939346
LateralVentricle,dti,dti,0.0957280695438385
LateralVentricle,dti,dti,0.0913974866271019
LateralVentricle,dti,dti,0.082150675356388
LateralVentricle,dti,dti,0.0729605555534362
LateralVentricle,dti,dti,0.0836653485894203
LateralVentricle,dti,dti,0.0844094604253768
LateralVentricle,dti,dti,0.0771012678742408
LateralVentricle,dti,dti,0.0856319591403007
LateralVentricle,dti,dti,0.1016933172941207
LateralVentricle,dti,dti,0.0879773646593093
LateralVentricle,dti,dti,0.0670995265245437
LateralVentricle,dti,dti,0.1141082048416137
LateralVentricle,dti,dti,0.093527540564537
LateralVentricle,dti,dti,0.0847222730517387
LateralVentricle,dti,dti,0.0914008468389511
LateralVentricle,dti,dti,0.0906123369932174
LateralVentricle,dti,dti,0.083898015320301
LateralVentricle,dti,dti,0.0905451104044914
LateralVentricle,dti,dti,0.1035231202840805
LateralVentricle,dti,dti,0.080931931734085
LateralVentricle,dti,dti,0.04981155321002
LateralVentricle,dti,dti,0.1138091534376144
LateralVentricle,dti,dti,0.1081567257642746
LateralVentricle,dti,dti,0.0968228280544281
LateralVentricle,dti,dti,0.0883275717496872
LateralVentricle,dti,dti,0.0834541693329811
LateralVentricle,dti,dti,0.0810366347432136
LateralVentricle,dti,dti,0.080454520881176
LateralVentricle,dti,dti,0.0929718613624572
LateralVentricle,dti,dti,0.1113878041505813
LateralVentricle,dti,dti,0.0974045470356941
LateralVentricle,dti,dti,0.0758001208305358
LateralVentricle,dti,dti,0.0985773578286171
LateralVentricle,dti,dti,0.1018845066428184
LateralVentricle,dti,dti,0.1026505678892135
LateralVentricle,dti,dti,0.0984077602624893
LateralVentricle,dti,dti,0.0899496078491211
LateralVentricle,dti,dti,0.0757321864366531
LateralVentricle,dti,dti,0.0721664875745773
LateralVentricle,dti,dti,0.076885849237442
LateralVentricle,dti,dti,0.0954111665487289
LateralVentricle,dti,dti,0.1199782341718673
LateralVentricle,dti,dti,0.1162781417369842
LateralVentricle,dti,dti,0.1061031520366668
LateralVentricle,dti,dti,0.1127849146723747
LateralVentricle,dti,dti,0.1138113588094711
LateralVentricle,dti,dti,0.1059608906507492
LateralVentricle,dti,dti,0.0978273972868919
LateralVentricle,dti,dti,0.089353047311306
LateralVentricle,dti,dti,0.0851342752575874
LateralVentricle,dti,dti,0.0852368250489234
LateralVentricle,dti,dti,0.0837782621383667
LateralVentricle,dti,dti,0.0816959217190742
LateralVentricle,dti,dti,0.0916677564382553
LateralVentricle,dti,dti,0.1067432910203933
LateralVentricle,dti,dti,0.1187150627374649
LateralVentricle,dti,dti,0.1298048943281173
LateralVentricle,dti,dti,0.1096049547195434
LateralVentricle,dti,dti,0.1189363226294517
LateralVentricle,dti,dti,0.1235351264476776
LateralVentricle,dti,dti,0.1102902442216873
LateralVentricle,dti,dti,0.0975105985999107
LateralVentricle,dti,dti,0.0862409844994545
LateralVentricle,dti,dti,0.084412544965744
LateralVentricle,dti,dti,0.09317397326231
LateralVentricle,dti,dti,0.0922747552394867
LateralVentricle,dti,dti,0.0848532617092132
LateralVentricle,dti,dti,0.0883608758449554
LateralVentricle,dti,dti,0.0962558463215828
LateralVentricle,dti,dti,0.1201627105474472
LateralVentricle,dti,dti,0.1473923176527023
LateralVentricle,dti,dti,0.10097436606884
LateralVentricle,dti,dti,0.1069850921630859
LateralVentricle,dti,dti,0.1128693148493766
LateralVentricle,dti,dti,0.1179999113082885
LateralVentricle,dti,dti,0.119487851858139
LateralVentricle,dti,dti,0.114425703883171
LateralVentricle,dti,dti,0.1054013520479202
LateralVentricle,dti,dti,0.0920214056968689
LateralVentricle,dti,dti,0.0832681059837341
LateralVentricle,dti,dti,0.0778039097785949
LateralVentricle,dti,dti,0.0846288800239563
LateralVentricle,dti,dti,0.0962598323822021
LateralVentricle,dti,dti,0.1149098575115203
LateralVentricle,dti,dti,0.1350087970495224
LateralVentricle,dti,dti,0.121062695980072
LateralVentricle,dti,dti,0.0986054316163063
LateralVentricle,dti,dti,0.1009068116545677
LateralVentricle,dti,dti,0.1054357960820198
LateralVentricle,dti,dti,0.1174938380718231
LateralVentricle,dti,dti,0.127598688006401
LateralVentricle,dti,dti,0.1336304098367691
LateralVentricle,dti,dti,0.1238143816590309
LateralVentricle,dti,dti,0.0967276990413665
LateralVentricle,dti,dti,0.0829115957021713
LateralVentricle,dti,dti,0.0781962722539901
LateralVentricle,dti,dti,0.087265059351921
LateralVentricle,dti,dti,0.101571500301361
LateralVentricle,dti,dti,0.1123561263084411
LateralVentricle,dti,dti,0.1227454766631126
LateralVentricle,dti,dti,0.1213428676128387
LateralVentricle,dti,dti,0.1108376383781433
LateralVentricle,dti,dti,0.1086766123771667
LateralVentricle,dti,dti,0.1055141016840934
LateralVentricle,dti,dti,0.0984860956668853
LateralVentricle,dti,dti,0.1027666628360748
LateralVentricle,dti,dti,0.126863807439804
LateralVentricle,dti,dti,0.1312563121318817
LateralVentricle,dti,dti,0.1146063655614852
LateralVentricle,dti,dti,0.1039730608463287
LateralVentricle,dti,dti,0.0974682047963142
LateralVentricle,dti,dti,0.1067854315042495
LateralVentricle,dti,dti,0.1218479424715042
LateralVentricle,dti,dti,0.1172431707382202
LateralVentricle,dti,dti,0.1461800336837768
LateralVentricle,dti,dti,0.1350173503160476
LateralVentricle,dti,dti,0.1243521720170974
LateralVentricle,dti,dti,0.1104424148797988
LateralVentricle,dti,dti,0.0975919365882873
LateralVentricle,dti,dti,0.0868878439068794
LateralVentricle,dti,dti,0.0911497175693512
LateralVentricle,dti,dti,0.1219888105988502
LateralVentricle,dti,dti,0.1327932626008987
LateralVentricle,dti,dti,0.122474230825901
LateralVentricle,dti,dti,0.1138212233781814
LateralVentricle,dti,dti,0.1063894554972648
LateralVentricle,dti,dti,0.1152236983180046
LateralVentricle,dti,dti,0.1297829747200012
LateralVentricle,dti,dti,0.1203013807535171
LateralVentricle,dti,dti,0.1838260442018509
LateralVentricle,dti,dti,0.1617509871721267
LateralVentricle,dti,dti,0.1384825706481933
LateralVentricle,dti,dti,0.1045173108577728
LateralVentricle,dti,dti,0.0809004679322242
LateralVentricle,dti,dti,0.0886153727769851
LateralVentricle,dti,dti,0.1010415256023407
LateralVentricle,dti,dti,0.1221369877457618
LateralVentricle,dti,dti,0.1278248578310012
LateralVentricle,dti,dti,0.1174850687384605
LateralVentricle,dti,dti,0.1084061041474342
LateralVentricle,dti,dti,0.1003596484661102
LateralVentricle,dti,dti,0.1063977405428886
LateralVentricle,dti,dti,0.117230549454689
LateralVentricle,dti,dti,0.120482750236988
LateralVentricle,dti,dti,0.1905305981636047
LateralVentricle,dti,dti,0.1471755653619766
LateralVentricle,dti,dti,0.1174079924821853
LateralVentricle,dti,dti,0.095865748822689
LateralVentricle,dti,dti,0.1006479188799858
LateralVentricle,dti,dti,0.1089922934770584
LateralVentricle,dti,dti,0.1231839209794998
LateralVentricle,dti,dti,0.1283370107412338
LateralVentricle,dti,dti,0.1241342574357986
LateralVentricle,dti,dti,0.1105492115020752
LateralVentricle,dti,dti,0.0917887613177299
LateralVentricle,dti,dti,0.1001688539981842
LateralVentricle,dti,dti,0.1172912120819091
LateralVentricle,dti,dti,0.1275725662708282
LateralVentricle,dti,dti,0.2213284969329834
LateralVentricle,dti,dti,0.149399533867836
LateralVentricle,dti,dti,0.1451521068811416
LateralVentricle,dti,dti,0.1368487924337387
LateralVentricle,dti,dti,0.1195726245641708
LateralVentricle,dti,dti,0.113008864223957
LateralVentricle,dti,dti,0.1234263926744461
LateralVentricle,dti,dti,0.1327622085809707
LateralVentricle,dti,dti,0.1407602727413177
LateralVentricle,dti,dti,0.1191569492220878
LateralVentricle,dti,dti,0.0806120634078979
LateralVentricle,dti,dti,0.0974771678447723
LateralVentricle,dti,dti,0.1318564414978027
LateralVentricle,dti,dti,0.2424390465021133
LateralVentricle,dti,dti,0.1553806066513061
LateralVentricle,dti,dti,0.1448418349027633
LateralVentricle,dti,dti,0.131414383649826
LateralVentricle,dti,dti,0.1110441237688064
LateralVentricle,dti,dti,0.1055258736014366
LateralVentricle,dti,dti,0.1235447525978088
LateralVentricle,dti,dti,0.1380658745765686
LateralVentricle,dti,dti,0.1491607725620269
LateralVentricle,dti,dti,0.1291334331035614
LateralVentricle,dti,dti,0.0912291929125785
LateralVentricle,dti,dti,0.1065010130405426
LateralVentricle,dti,dti,0.1384715288877487
LateralVentricle,dti,dti,0.2637693881988525
LateralVentricle,dti,dti,0.1710146963596344
LateralVentricle,dti,dti,0.134859412908554
LateralVentricle,dti,dti,0.1043919175863266
LateralVentricle,dti,dti,0.0896162614226341
LateralVentricle,dti,dti,0.0929267853498458
LateralVentricle,dti,dti,0.1240976229310035
LateralVentricle,dti,dti,0.1439279615879058
LateralVentricle,dti,dti,0.1528472155332565
LateralVentricle,dti,dti,0.1406656801700592
LateralVentricle,dti,dti,0.1164121180772781
LateralVentricle,dti,dti,0.1232241913676261
LateralVentricle,dti,dti,0.1396663784980774
LateralVentricle,dti,dti,0.1730611473321914
LateralVentricle,dti,dti,0.1295077949762344
LateralVentricle,dti,dti,0.0953338295221328
LateralVentricle,dti,dti,0.087262287735939
LateralVentricle,dti,dti,0.093953937292099
LateralVentricle,dti,dti,0.1228837072849273
LateralVentricle,dti,dti,0.1404867023229599
LateralVentricle,dti,dti,0.1470358520746231
LateralVentricle,dti,dti,0.1421213001012802
LateralVentricle,dti,dti,0.1306518465280532
LateralVentricle,dti,dti,0.1290305107831955
LateralVentricle,dti,dti,0.1716185957193374
LateralVentricle,dti,dti,0.124613456428051
LateralVentricle,dti,dti,0.0901791676878929
LateralVentricle,dti,dti,0.0896958410739898
LateralVentricle,dti,dti,0.0989228710532188
LateralVentricle,dti,dti,0.1222840771079063
LateralVentricle,dti,dti,0.1353476047515869
LateralVentricle,dti,dti,0.1386808156967163
LateralVentricle,dti,dti,0.1404563188552856
LateralVentricle,dti,dti,0.1412048488855362
LateralVentricle,dti,dti,0.1606341898441314
LateralVentricle,dti,dti,0.1349646151065826
LateralVentricle,dti,dti,0.1139019727706909
LateralVentricle,dti,dti,0.105279341340065
LateralVentricle,dti,dti,0.1106761395931243
LateralVentricle,dti,dti,0.1362113952636718
LateralVentricle,dti,dti,0.1512252539396286
LateralVentricle,dti,dti,0.1566909551620483
LateralVentricle,dti,dti,0.1485176533460617
LateralVentricle,dti,dti,0.1331606656312942
LateralVentricle,dti,dti,0.1465122699737548
LateralVentricle,dti,dti,0.1422217339277267
LateralVentricle,dti,dti,0.1345686316490173
LateralVentricle,dti,dti,0.1181607246398925
LateralVentricle,dti,dti,0.120351918041706
LateralVentricle,dti,dti,0.149154856801033
LateralVentricle,dti,dti,0.1667295694351196
LateralVentricle,dti,dti,0.1744928359985351
LateralVentricle,dti,dti,0.1553621441125869
LateralVentricle,dti,dti,0.1267823427915573
LateralVentricle,dti,dti,0.1374026238918304
LateralVentricle,dti,dti,0.138779878616333
LateralVentricle,dti,dti,0.1174102798104286
LateralVentricle,dti,dti,0.1134849786758422
LateralVentricle,dti,dti,0.1346466094255447
LateralVentricle,dti,dti,0.1460249871015548
LateralVentricle,dti,dti,0.1489792466163635
LateralVentricle,dti,dti,0.1372142732143402
LateralVentricle,dti,dti,0.116477258503437
LateralVentricle,dti,dti,0.1351474076509475
LateralVentricle,dti,dti,0.1418836265802383
LateralVentricle,dti,dti,0.1192786395549774
LateralVentricle,dti,dti,0.1105728968977928
LateralVentricle,dti,dti,0.1221257075667381
LateralVentricle,dti,dti,0.130518227815628
LateralVentricle,dti,dti,0.160968542098999
LateralVentricle,dti,dti,0.1601976156234741
LateralVentricle,dti,dti,0.1505279242992401
LateralVentricle,dti,dti,0.1382090449333191
LateralVentricle,dti,dti,0.1188780814409256
LateralVentricle,dti,dti,0.1059221401810646
LateralVentricle,dti,dti,0.1022247821092605
LateralVentricle,dti,dti,0.1672355234622955
LateralVentricle,dti,dti,0.1837471723556518
LateralVentricle,dti,dti,0.1528772264719009
LateralVentricle,dti,dti,0.1292727589607238
LateralVentricle,dti,dti,0.1215833872556686
LateralVentricle,dti,dti,0.119550697505474
LateralVentricle,dti,dti,0.1342465430498123
LateralVentricle,dti,dti,0.1562245041131973
LateralVentricle,dti,dti,0.1214217394590377
LateralVentricle,dti,dti,0.1061971858143806
LateralVentricle,dti,dti,0.0783026069402694
LateralVentricle,dti,dti,0.0771932005882263
LateralVentricle,dti,dti,0.0749262794852256
LateralVentricle,dti,dti,0.0722166001796722
LateralVentricle,dti,dti,0.0801345184445381
LateralVentricle,dti,dti,0.072950467467308
LateralVentricle,dti,dti,0.0662274584174156
LateralVentricle,dti,dti,0.1003064289689064
LateralVentricle,dti,dti,0.090441308915615
LateralVentricle,dti,dti,0.0783533453941345
LateralVentricle,dti,dti,0.0655430257320404
LateralVentricle,dti,dti,0.0908098593354225
LateralVentricle,dti,dti,0.0864642262458801
LateralVentricle,dti,dti,0.0822340846061706
LateralVentricle,dti,dti,0.0777138099074363
LateralVentricle,dti,dti,0.0657084733247757
LateralVentricle,dti,dti,0.0672574043273925
LateralVentricle,dti,dti,0.0741195008158683
LateralVentricle,dti,dti,0.0860791653394699
LateralVentricle,dti,dti,0.099092960357666
LateralVentricle,dti,dti,0.0722971186041832
LateralVentricle,dti,dti,0.0613712519407272
LateralVentricle,dti,dti,0.0657162293791771
LateralVentricle,dti,dti,0.0778029710054397
LateralVentricle,dti,dti,0.0870586633682251
LateralVentricle,dti,dti,0.0955355167388916
LateralVentricle,dti,dti,0.0844912752509117
LateralVentricle,dti,dti,0.0786882415413856
LateralVentricle,dti,dti,0.0659107640385627
LateralVentricle,dti,dti,0.0722384974360466
LateralVentricle,dti,dti,0.0879487246274948
LateralVentricle,dti,dti,0.0868692696094513
LateralVentricle,dti,dti,0.08155058324337
LateralVentricle,dti,dti,0.0758113265037536
LateralVentricle,dti,dti,0.086377628147602
LateralVentricle,dti,dti,0.0849862024188041
LateralVentricle,dti,dti,0.0739787369966507
LateralVentricle,dti,dti,0.0830583870410919
LateralVentricle,dti,dti,0.1017184853553772
LateralVentricle,dti,dti,0.085826426744461
LateralVentricle,dti,dti,0.0615881010890007
LateralVentricle,dti,dti,0.1107933223247528
LateralVentricle,dti,dti,0.0842491760849952
LateralVentricle,dti,dti,0.0744301602244377
LateralVentricle,dti,dti,0.0875773131847381
LateralVentricle,dti,dti,0.0896090418100357
LateralVentricle,dti,dti,0.0821533128619194
LateralVentricle,dti,dti,0.0950908884406089
LateralVentricle,dti,dti,0.1174461618065834
LateralVentricle,dti,dti,0.0849058777093887
LateralVentricle,dti,dti,0.0395555347204208
LateralVentricle,dti,dti,0.1103599295020103
LateralVentricle,dti,dti,0.1013469621539115
LateralVentricle,dti,dti,0.0931983515620231
LateralVentricle,dti,dti,0.0845214873552322
LateralVentricle,dti,dti,0.0753522738814354
LateralVentricle,dti,dti,0.0727498456835746
LateralVentricle,dti,dti,0.0752769857645034
LateralVentricle,dti,dti,0.0942307114601135
LateralVentricle,dti,dti,0.1207595765590667
LateralVentricle,dti,dti,0.0981164723634719
LateralVentricle,dti,dti,0.0640722438693046
LateralVentricle,dti,dti,0.0982795134186744
LateralVentricle,dti,dti,0.0945891290903091
LateralVentricle,dti,dti,0.0939667820930481
LateralVentricle,dti,dti,0.1003763601183891
LateralVentricle,dti,dti,0.0926603451371193
LateralVentricle,dti,dti,0.0662405490875244
LateralVentricle,dti,dti,0.0603032223880291
LateralVentricle,dti,dti,0.0706613063812255
LateralVentricle,dti,dti,0.093022733926773
LateralVentricle,dti,dti,0.1209588050842285
LateralVentricle,dti,dti,0.1115635558962822
LateralVentricle,dti,dti,0.093032419681549
LateralVentricle,dti,dti,0.1225814819335937
LateralVentricle,dti,dti,0.1205226629972457
LateralVentricle,dti,dti,0.1160941943526268
LateralVentricle,dti,dti,0.1028962880373001
LateralVentricle,dti,dti,0.0950854793190956
LateralVentricle,dti,dti,0.0990470796823501
LateralVentricle,dti,dti,0.0929331928491592
LateralVentricle,dti,dti,0.0734397247433662
LateralVentricle,dti,dti,0.067386619746685
LateralVentricle,dti,dti,0.0720327794551849
LateralVentricle,dti,dti,0.084878921508789
LateralVentricle,dti,dti,0.1014257818460464
LateralVentricle,dti,dti,0.1136525347828865
LateralVentricle,dti,dti,0.1246094927191734
LateralVentricle,dti,dti,0.1350011527538299
LateralVentricle,dti,dti,0.1168439760804176
